"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"08:46:57.3055899 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-GB\Latest","SUCCESS","Type: REG_SZ, Length: 210, Data: C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22000.35.229.0_neutral__8wekyb3d8bbwe"
"08:46:57.3056035 AM","DllHost.exe","27228","RegCloseKey","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-GB","SUCCESS",""
"08:46:57.3057696 AM","DllHost.exe","27228","RegSetValue","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB\@tzres.dll,-1412","SUCCESS","Type: REG_SZ, Length: 40, Data: Syria Standard Time"
"08:46:57.3058759 AM","DllHost.exe","27228","RegCloseKey","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB","SUCCESS",""
"08:46:57.3058903 AM","DllHost.exe","27228","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones\Syria Standard Time\Std","SUCCESS","Type: REG_SZ, Length: 40, Data: Syria Standard Time"
"08:46:57.3059082 AM","DllHost.exe","27228","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones\Syria Standard Time","SUCCESS",""
"08:46:57.3059222 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones","SUCCESS","Index: 110, Name: Taipei Standard Time"
"08:46:57.3059349 AM","DllHost.exe","27228","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:57.3059498 AM","DllHost.exe","27228","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones\Taipei Standard Time","SUCCESS","Desired Access: Read/Write"
"08:46:57.3059685 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones\Taipei Standard Time\MUI_Display","SUCCESS","Type: REG_SZ, Length: 32, Data: @tzres.dll,-600"
"08:46:57.3059853 AM","DllHost.exe","27228","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\MUI\StringCacheSettings","REPARSE","Desired Access: Query Value"
"08:46:57.3060001 AM","DllHost.exe","27228","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings","SUCCESS","Desired Access: Query Value"
"08:46:57.3060151 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings\StringCacheGeneration","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4373"
"08:46:57.3060313 AM","DllHost.exe","27228","RegCloseKey","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings","SUCCESS",""
"08:46:57.3060449 AM","DllHost.exe","27228","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"08:46:57.3060582 AM","DllHost.exe","27228","RegOpenKey","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB","REPARSE","Desired Access: Read/Write"
"08:46:57.3060705 AM","DllHost.exe","27228","RegOpenKey","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB","SUCCESS","Desired Access: Read/Write"
"08:46:57.3060851 AM","DllHost.exe","27228","RegCloseKey","HKCU","SUCCESS",""
"08:46:57.3062755 AM","DllHost.exe","27228","RegQueryValue","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB\@tzres.dll,-600","NAME NOT FOUND","Length: 532"
"08:46:57.3066301 AM","DllHost.exe","27228","RegOpenKey","HKLM\Software\Microsoft\LanguageOverlay\OverlayPackages\en-GB","SUCCESS","Desired Access: Read"
"08:46:57.3066460 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-GB\Type","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:57.3066610 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-GB\Latest","SUCCESS","Type: REG_SZ, Length: 210, Data: C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22000.35.229.0_neutral__8wekyb3d8bbwe"
"08:46:57.3066743 AM","DllHost.exe","27228","RegCloseKey","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-GB","SUCCESS",""
"08:46:57.3068447 AM","DllHost.exe","27228","RegSetValue","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB\@tzres.dll,-600","SUCCESS","Type: REG_SZ, Length: 38, Data: (UTC+08:00) Taipei"
"08:46:57.3069562 AM","DllHost.exe","27228","RegCloseKey","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB","SUCCESS",""
"08:46:57.3069687 AM","DllHost.exe","27228","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones\Taipei Standard Time\Display","SUCCESS","Type: REG_SZ, Length: 38, Data: (UTC+08:00) Taipei"
"08:46:57.3069882 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones\Taipei Standard Time\MUI_Dlt","SUCCESS","Type: REG_SZ, Length: 32, Data: @tzres.dll,-601"
"08:46:57.3070040 AM","DllHost.exe","27228","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\MUI\StringCacheSettings","REPARSE","Desired Access: Query Value"
"08:46:57.3070171 AM","DllHost.exe","27228","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings","SUCCESS","Desired Access: Query Value"
"08:46:57.3070300 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings\StringCacheGeneration","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4373"
"08:46:57.3070419 AM","DllHost.exe","27228","RegCloseKey","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings","SUCCESS",""
"08:46:57.3070559 AM","DllHost.exe","27228","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"08:46:57.3070714 AM","DllHost.exe","27228","RegOpenKey","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB","REPARSE","Desired Access: Read/Write"
"08:46:57.3070862 AM","DllHost.exe","27228","RegOpenKey","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB","SUCCESS","Desired Access: Read/Write"
"08:46:57.3070997 AM","DllHost.exe","27228","RegCloseKey","HKCU","SUCCESS",""
"08:46:57.3072954 AM","DllHost.exe","27228","RegQueryValue","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB\@tzres.dll,-601","NAME NOT FOUND","Length: 532"
"08:46:57.3077771 AM","DllHost.exe","27228","RegOpenKey","HKLM\Software\Microsoft\LanguageOverlay\OverlayPackages\en-GB","SUCCESS","Desired Access: Read"
"08:46:57.3077936 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-GB\Type","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:57.3078072 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-GB\Latest","SUCCESS","Type: REG_SZ, Length: 210, Data: C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22000.35.229.0_neutral__8wekyb3d8bbwe"
"08:46:57.3078209 AM","DllHost.exe","27228","RegCloseKey","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-GB","SUCCESS",""
"08:46:57.3079857 AM","DllHost.exe","27228","RegSetValue","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB\@tzres.dll,-601","SUCCESS","Type: REG_SZ, Length: 38, Data: Taipei Summer Time"
"08:46:57.3081622 AM","DllHost.exe","27228","RegCloseKey","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB","SUCCESS",""
"08:46:57.3081934 AM","DllHost.exe","27228","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones\Taipei Standard Time\Dlt","SUCCESS","Type: REG_SZ, Length: 38, Data: Taipei Summer Time"
"08:46:57.3082352 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones\Taipei Standard Time\MUI_Std","SUCCESS","Type: REG_SZ, Length: 32, Data: @tzres.dll,-602"
"08:46:57.3082745 AM","DllHost.exe","27228","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\MUI\StringCacheSettings","REPARSE","Desired Access: Query Value"
"08:46:57.3082955 AM","DllHost.exe","27228","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings","SUCCESS","Desired Access: Query Value"
"08:46:57.3083111 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings\StringCacheGeneration","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4373"
"08:46:57.3083250 AM","DllHost.exe","27228","RegCloseKey","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings","SUCCESS",""
"08:46:57.3083392 AM","DllHost.exe","27228","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"08:46:57.3083518 AM","DllHost.exe","27228","RegOpenKey","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB","REPARSE","Desired Access: Read/Write"
"08:46:57.3083627 AM","DllHost.exe","27228","RegOpenKey","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB","SUCCESS","Desired Access: Read/Write"
"08:46:57.3083757 AM","DllHost.exe","27228","RegCloseKey","HKCU","SUCCESS",""
"08:46:57.3085912 AM","DllHost.exe","27228","RegQueryValue","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB\@tzres.dll,-602","NAME NOT FOUND","Length: 532"
"08:46:57.3089454 AM","DllHost.exe","27228","RegOpenKey","HKLM\Software\Microsoft\LanguageOverlay\OverlayPackages\en-GB","SUCCESS","Desired Access: Read"
"08:46:57.3089641 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-GB\Type","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:57.3089768 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-GB\Latest","SUCCESS","Type: REG_SZ, Length: 210, Data: C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22000.35.229.0_neutral__8wekyb3d8bbwe"
"08:46:57.3089896 AM","DllHost.exe","27228","RegCloseKey","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-GB","SUCCESS",""
"08:46:57.3091550 AM","DllHost.exe","27228","RegSetValue","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB\@tzres.dll,-602","SUCCESS","Type: REG_SZ, Length: 42, Data: Taipei Standard Time"
"08:46:57.3092679 AM","DllHost.exe","27228","RegCloseKey","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB","SUCCESS",""
"08:46:57.3092906 AM","DllHost.exe","27228","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones\Taipei Standard Time\Std","SUCCESS","Type: REG_SZ, Length: 42, Data: Taipei Standard Time"
"08:46:57.3093091 AM","DllHost.exe","27228","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones\Taipei Standard Time","SUCCESS",""
"08:46:57.3093273 AM","DllHost.exe","27228","RegEnumKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones","SUCCESS","Index: 111, Name: Tasmania Standard Time"
"08:46:57.3093416 AM","DllHost.exe","27228","RegQueryKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:57.3093527 AM","DllHost.exe","27228","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones\Tasmania Standard Time","SUCCESS","Desired Access: Read/Write"
"08:46:57.3093705 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones\Tasmania Standard Time\MUI_Display","SUCCESS","Type: REG_SZ, Length: 32, Data: @tzres.dll,-690"
"08:46:57.3093879 AM","DllHost.exe","27228","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\MUI\StringCacheSettings","REPARSE","Desired Access: Query Value"
"08:46:57.3094026 AM","DllHost.exe","27228","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings","SUCCESS","Desired Access: Query Value"
"08:46:57.3094147 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings\StringCacheGeneration","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4373"
"08:46:57.3094261 AM","DllHost.exe","27228","RegCloseKey","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings","SUCCESS",""
"08:46:57.3094399 AM","DllHost.exe","27228","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"08:46:57.3094523 AM","DllHost.exe","27228","RegOpenKey","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB","REPARSE","Desired Access: Read/Write"
"08:46:57.3094631 AM","DllHost.exe","27228","RegOpenKey","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB","SUCCESS","Desired Access: Read/Write"
"08:46:57.3094757 AM","DllHost.exe","27228","RegCloseKey","HKCU","SUCCESS",""
"08:46:57.3097197 AM","DllHost.exe","27228","RegQueryValue","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB\@tzres.dll,-690","NAME NOT FOUND","Length: 532"
"08:46:57.3101339 AM","DllHost.exe","27228","RegOpenKey","HKLM\Software\Microsoft\LanguageOverlay\OverlayPackages\en-GB","SUCCESS","Desired Access: Read"
"08:46:57.3101509 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-GB\Type","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:57.3101634 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-GB\Latest","SUCCESS","Type: REG_SZ, Length: 210, Data: C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22000.35.229.0_neutral__8wekyb3d8bbwe"
"08:46:57.3101771 AM","DllHost.exe","27228","RegCloseKey","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-GB","SUCCESS",""
"08:46:57.3103381 AM","DllHost.exe","27228","RegSetValue","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB\@tzres.dll,-690","SUCCESS","Type: REG_SZ, Length: 38, Data: (UTC+10:00) Hobart"
"08:46:57.3104997 AM","DllHost.exe","27228","RegCloseKey","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB","SUCCESS",""
"08:46:57.3105127 AM","DllHost.exe","27228","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones\Tasmania Standard Time\Display","SUCCESS","Type: REG_SZ, Length: 38, Data: (UTC+10:00) Hobart"
"08:46:57.3105310 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones\Tasmania Standard Time\MUI_Dlt","SUCCESS","Type: REG_SZ, Length: 32, Data: @tzres.dll,-691"
"08:46:57.3105465 AM","DllHost.exe","27228","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\MUI\StringCacheSettings","REPARSE","Desired Access: Query Value"
"08:46:57.3105586 AM","DllHost.exe","27228","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings","SUCCESS","Desired Access: Query Value"
"08:46:57.3105718 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings\StringCacheGeneration","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4373"
"08:46:57.3105837 AM","DllHost.exe","27228","RegCloseKey","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings","SUCCESS",""
"08:46:57.3105972 AM","DllHost.exe","27228","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"08:46:57.3106101 AM","DllHost.exe","27228","RegOpenKey","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB","REPARSE","Desired Access: Read/Write"
"08:46:57.3106211 AM","DllHost.exe","27228","RegOpenKey","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB","SUCCESS","Desired Access: Read/Write"
"08:46:57.3106357 AM","DllHost.exe","27228","RegCloseKey","HKCU","SUCCESS",""
"08:46:57.3108796 AM","DllHost.exe","27228","RegQueryValue","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB\@tzres.dll,-691","NAME NOT FOUND","Length: 532"
"08:46:57.3112401 AM","DllHost.exe","27228","RegOpenKey","HKLM\Software\Microsoft\LanguageOverlay\OverlayPackages\en-GB","SUCCESS","Desired Access: Read"
"08:46:57.3112563 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-GB\Type","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:57.3112690 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-GB\Latest","SUCCESS","Type: REG_SZ, Length: 210, Data: C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22000.35.229.0_neutral__8wekyb3d8bbwe"
"08:46:57.3112836 AM","DllHost.exe","27228","RegCloseKey","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-GB","SUCCESS",""
"08:46:57.3114471 AM","DllHost.exe","27228","RegSetValue","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB\@tzres.dll,-691","SUCCESS","Type: REG_SZ, Length: 42, Data: Tasmania Summer Time"
"08:46:57.3115751 AM","DllHost.exe","27228","RegCloseKey","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB","SUCCESS",""
"08:46:57.3115905 AM","DllHost.exe","27228","RegSetValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones\Tasmania Standard Time\Dlt","SUCCESS","Type: REG_SZ, Length: 42, Data: Tasmania Summer Time"
"08:46:57.3116095 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Time Zones\Tasmania Standard Time\MUI_Std","SUCCESS","Type: REG_SZ, Length: 32, Data: @tzres.dll,-692"
"08:46:57.3116280 AM","DllHost.exe","27228","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\MUI\StringCacheSettings","REPARSE","Desired Access: Query Value"
"08:46:57.3116409 AM","DllHost.exe","27228","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings","SUCCESS","Desired Access: Query Value"
"08:46:57.3116546 AM","DllHost.exe","27228","RegQueryValue","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings\StringCacheGeneration","SUCCESS","Type: REG_DWORD, Length: 4, Data: 4373"
"08:46:57.3116686 AM","DllHost.exe","27228","RegCloseKey","HKLM\System\CurrentControlSet\Control\MUI\StringCacheSettings","SUCCESS",""
"08:46:57.3116837 AM","DllHost.exe","27228","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"08:46:57.3116972 AM","DllHost.exe","27228","RegOpenKey","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB","REPARSE","Desired Access: Read/Write"
"08:46:57.3117083 AM","DllHost.exe","27228","RegOpenKey","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB","SUCCESS","Desired Access: Read/Write"
"08:46:57.3117214 AM","DllHost.exe","27228","RegCloseKey","HKCU","SUCCESS",""
"08:46:57.3119075 AM","DllHost.exe","27228","RegQueryValue","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB\@tzres.dll,-692","NAME NOT FOUND","Length: 532"
"08:46:57.3122503 AM","DllHost.exe","27228","RegOpenKey","HKLM\Software\Microsoft\LanguageOverlay\OverlayPackages\en-GB","SUCCESS","Desired Access: Read"
"08:46:57.3122664 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-GB\Type","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:57.3122790 AM","DllHost.exe","27228","RegQueryValue","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-GB\Latest","SUCCESS","Type: REG_SZ, Length: 210, Data: C:\Program Files\WindowsApps\Microsoft.LanguageExperiencePacken-GB_22000.35.229.0_neutral__8wekyb3d8bbwe"
"08:46:57.3122917 AM","DllHost.exe","27228","RegCloseKey","HKLM\SOFTWARE\Microsoft\LanguageOverlay\OverlayPackages\en-GB","SUCCESS",""
"08:46:57.3124549 AM","DllHost.exe","27228","RegSetValue","HKCU\Software\Classes\Local Settings\MuiCache\1115\417C44EB\@tzres.dll,-692","SUCCESS","Type: REG_SZ, Length: 46, Data: Tasmania Standard Time"
